Date,Time,Level,Source_IP,Dest_IP,Destination_Port,Proto,Action,Policy_ID,Service,Sent_Bytes,Received_Bytes
29/03/2022,17:07:45,notice,10.0.2.100,65.9.103.10,443,TCP,close,1,HTTPS,1423,6970
29/03/2022,17:07:47,notice,10.0.2.101,212.55.186.12,443,TCP,close,1,HTTPS,937,6634
29/03/2022,17:07:47,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,61,332
29/03/2022,17:07:47,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,344
29/03/2022,17:07:47,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:07:48,notice,10.0.2.100,142.250.200.6,443,TCP,close,1,HTTPS,1824,7368
29/03/2022,17:07:48,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:07:48,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:07:48,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,62,348
29/03/2022,17:07:50,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,452
29/03/2022,17:07:50,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,62,348
29/03/2022,17:07:50,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,68,381
29/03/2022,17:07:50,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,81,345
29/03/2022,17:07:51,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,450
29/03/2022,17:07:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,450
29/03/2022,17:07:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,80,496
29/03/2022,17:07:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,154
29/03/2022,17:07:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,74,451
29/03/2022,17:07:52,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,81,345
29/03/2022,17:07:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,80,496
29/03/2022,17:07:52,notice,10.0.2.100,142.250.179.234,443,TCP,close,1,HTTPS,5702,34766
29/03/2022,17:07:52,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,74,451
29/03/2022,17:07:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,74,159
29/03/2022,17:07:52,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,81,357
29/03/2022,17:07:53,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,80,496
29/03/2022,17:07:53,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,134,676
29/03/2022,17:07:53,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,134,676
29/03/2022,17:07:53,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:07:53,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,67,350
29/03/2022,17:07:56,notice,10.0.2.100,212.55.187.16,443,TCP,close,1,HTTPS,101981,3518328
29/03/2022,17:07:59,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:08:02,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,59,245
29/03/2022,17:08:02,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:08:04,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:08:04,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:08:04,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:08:04,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:08:05,notice,10.0.2.100,212.55.187.15,443,TCP,close,1,HTTPS,3154,3507
29/03/2022,17:08:06,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:08:07,notice,10.0.2.100,212.55.187.15,443,TCP,close,1,HTTPS,6779,92474
29/03/2022,17:08:08,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:08:08,notice,10.0.2.100,142.250.179.227,80,TCP,close,1,HTTP,3892,6459
29/03/2022,17:08:13,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,59,245
29/03/2022,17:08:14,notice,10.0.2.101,142.250.185.142,443,TCP,close,1,HTTPS,31538,1291261
29/03/2022,17:08:15,notice,10.0.2.100,35.244.181.201,443,TCP,close,1,HTTPS,2753,8138
29/03/2022,17:08:21,notice,10.0.2.100,142.250.74.206,443,TCP,close,1,HTTPS,4394,9526
29/03/2022,17:08:22,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,62,474
29/03/2022,17:08:22,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,82,395
29/03/2022,17:08:23,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:08:24,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:08:24,notice,10.0.2.101,213.57.25.76,443,TCP,close,1,HTTPS,1987,8176
29/03/2022,17:08:24,notice,10.0.2.101,213.57.25.76,443,TCP,close,1,HTTPS,2063,8642
29/03/2022,17:08:24,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,325
29/03/2022,17:08:24,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,325
29/03/2022,17:08:24,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,337
29/03/2022,17:08:25,notice,10.0.2.100,173.194.183.198,443,TCP,close,1,HTTPS,15359,279463
29/03/2022,17:08:26,notice,10.0.2.100,212.55.187.15,443,TCP,close,1,HTTPS,66149,1606727
29/03/2022,17:08:39,notice,10.0.2.101,212.55.186.123,80,TCP,close,1,HTTP,1193,1788
29/03/2022,17:08:42,notice,10.0.2.101,65.9.103.29,443,TCP,close,1,HTTPS,6016,135102
29/03/2022,17:08:46,notice,10.0.2.101,213.57.25.79,443,TCP,close,1,HTTPS,5452,96163
29/03/2022,17:08:50,notice,10.0.2.101,208.90.58.19,443,TCP,close,1,HTTPS,641,5958
29/03/2022,17:08:52,notice,10.0.2.100,172.217.18.98,443,TCP,close,1,HTTPS,3214,10561
29/03/2022,17:08:54,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:08:54,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,78,378
29/03/2022,17:08:54,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:08:54,notice,10.0.2.100,142.250.185.129,443,TCP,close,1,HTTPS,1750,9270
29/03/2022,17:08:55,notice,10.0.2.100,65.9.103.29,443,TCP,close,1,HTTPS,2547,9584
29/03/2022,17:08:55,notice,10.0.2.101,173.194.183.105,443,TCP,close,1,HTTPS,8991,194873
29/03/2022,17:08:55,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,160,702
29/03/2022,17:08:56,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:08:56,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,76,347
29/03/2022,17:08:57,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,76,359
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,77,348
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,142,684
29/03/2022,17:08:57,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,150,692
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,150,692
29/03/2022,17:08:57,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,71,354
29/03/2022,17:08:57,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,75,358
29/03/2022,17:08:58,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:08:58,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,77,348
29/03/2022,17:08:58,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,77,348
29/03/2022,17:08:58,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,77,360
29/03/2022,17:08:59,notice,10.0.2.101,216.58.212.163,80,TCP,close,1,HTTP,4231,8557
29/03/2022,17:08:59,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,75,358
29/03/2022,17:08:59,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,77,360
29/03/2022,17:08:59,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,61,0
29/03/2022,17:09:00,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,154,360
29/03/2022,17:09:00,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,61,539
29/03/2022,17:09:00,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,69,517
29/03/2022,17:09:01,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,126,420
29/03/2022,17:09:01,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,64,182
29/03/2022,17:09:01,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,69,513
29/03/2022,17:09:01,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,257
29/03/2022,17:09:01,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,229
29/03/2022,17:09:01,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,241
29/03/2022,17:09:02,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,64,182
29/03/2022,17:09:02,notice,10.0.2.100,208.90.58.19,443,TCP,close,1,HTTPS,641,5958
29/03/2022,17:09:03,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,77,241
29/03/2022,17:09:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,524
29/03/2022,17:09:03,notice,10.0.2.101,216.58.212.163,80,TCP,close,1,HTTP,1525,2342
29/03/2022,17:09:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,124,350
29/03/2022,17:09:03,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,186,1050
29/03/2022,17:09:03,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,57,524
29/03/2022,17:09:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,524
29/03/2022,17:09:04,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,128,388
29/03/2022,17:09:05,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,57,524
29/03/2022,17:09:05,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,129
29/03/2022,17:09:05,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,146,664
29/03/2022,17:09:06,notice,10.0.2.100,142.250.185.226,443,TCP,close,1,HTTPS,4963,6445
29/03/2022,17:09:06,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,73,344
29/03/2022,17:09:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,64,194
29/03/2022,17:09:09,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,70,341
29/03/2022,17:09:09,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,70,341
29/03/2022,17:09:09,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,70,127
29/03/2022,17:09:10,notice,10.0.2.100,13.225.250.123,443,TCP,close,1,HTTPS,1840,10819
29/03/2022,17:09:20,notice,10.0.2.101,65.9.103.64,443,TCP,close,1,HTTPS,2343,8360
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,66,337
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,63,363
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,66,337
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,66,349
29/03/2022,17:09:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:09:22,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,335
29/03/2022,17:09:22,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,81,384
29/03/2022,17:09:23,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,79,350
29/03/2022,17:09:26,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,142,694
29/03/2022,17:09:26,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:09:26,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,331
29/03/2022,17:09:26,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,79,362
29/03/2022,17:09:26,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,347
29/03/2022,17:09:26,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:09:26,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:09:26,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:09:26,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:09:26,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,343
29/03/2022,17:09:28,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,67,343
29/03/2022,17:09:29,notice,10.0.2.100,142.250.185.100,443,TCP,close,1,HTTPS,3317,25868
29/03/2022,17:09:34,notice,10.0.2.101,34.98.75.36,443,TCP,close,1,HTTPS,2022,10648
29/03/2022,17:09:36,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,491
29/03/2022,17:09:36,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,79,456
29/03/2022,17:09:38,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,79,160
29/03/2022,17:09:40,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,82,459
29/03/2022,17:09:40,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,99,412
29/03/2022,17:09:41,notice,10.0.2.100,216.58.212.206,443,TCP,close,1,HTTPS,171581,20557
29/03/2022,17:09:41,notice,10.0.2.101,52.88.110.101,443,TCP,close,1,HTTPS,2483,6147
29/03/2022,17:09:42,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,120,966
29/03/2022,17:09:42,notice,10.0.2.101,142.250.186.70,443,TCP,close,1,HTTPS,2358,7873
29/03/2022,17:09:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,423
29/03/2022,17:09:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,83,460
29/03/2022,17:09:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,83,460
29/03/2022,17:09:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,83,460
29/03/2022,17:09:44,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,99,192
29/03/2022,17:09:45,notice,10.0.2.101,172.217.18.98,443,TCP,close,1,HTTPS,3889,23233
29/03/2022,17:09:45,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,81,498
29/03/2022,17:09:45,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,452
29/03/2022,17:09:45,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,528
29/03/2022,17:09:46,notice,10.0.2.101,216.58.212.193,443,TCP,close,1,HTTPS,1801,9303
29/03/2022,17:09:46,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,134,894
29/03/2022,17:09:47,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,67,447
29/03/2022,17:09:47,notice,10.0.2.101,212.55.186.12,443,TCP,close,1,HTTPS,40356,1130119
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:09:49,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,128,875
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,358
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,68,381
29/03/2022,17:09:49,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,81,345
29/03/2022,17:09:49,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:09:51,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,81,357
29/03/2022,17:09:51,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,146,694
29/03/2022,17:09:51,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,354
29/03/2022,17:09:51,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,114,536
29/03/2022,17:09:51,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,134,338
29/03/2022,17:09:51,notice,10.0.2.100,65.9.103.115,443,TCP,close,1,HTTPS,1802,10703
29/03/2022,17:09:51,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:09:51,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,359
29/03/2022,17:09:51,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:09:51,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:09:51,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,60,324
29/03/2022,17:09:51,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,324
29/03/2022,17:09:52,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,336
29/03/2022,17:09:52,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,83,460
29/03/2022,17:09:53,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,83,460
29/03/2022,17:09:53,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,83,167
29/03/2022,17:09:53,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,67,350
29/03/2022,17:09:54,notice,10.0.2.101,13.107.4.50,80,TCP,close,1,HTTP,1275,1609
29/03/2022,17:09:54,notice,10.0.2.100,173.194.183.201,443,TCP,close,1,HTTPS,49313,1247702
29/03/2022,17:09:54,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:09:54,notice,10.0.2.100,213.57.2.5,53,UDP,accept,1,DNS,86,435
29/03/2022,17:09:54,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,86,463
29/03/2022,17:09:54,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,86,170
29/03/2022,17:09:54,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:09:54,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,348
29/03/2022,17:09:55,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,81,498
29/03/2022,17:09:55,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,75,452
29/03/2022,17:09:55,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,75,528
29/03/2022,17:09:56,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:09:56,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,348
29/03/2022,17:09:57,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,360
29/03/2022,17:09:58,notice,10.0.2.101,142.250.185.170,443,TCP,close,1,HTTPS,1876,6539
29/03/2022,17:09:58,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,375
29/03/2022,17:10:00,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:10:00,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:10:00,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,146,344
29/03/2022,17:10:01,notice,10.0.2.101,173.194.5.234,443,TCP,close,1,HTTPS,112942,3748368
29/03/2022,17:10:01,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:10:02,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,231,1080
29/03/2022,17:10:02,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,154,720
29/03/2022,17:10:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,344
29/03/2022,17:10:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,344
29/03/2022,17:10:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,356
29/03/2022,17:10:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:10:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:10:06,notice,10.0.2.101,173.194.5.234,443,TCP,close,1,HTTPS,32968,707946
29/03/2022,17:10:07,notice,10.0.2.100,13.107.4.50,80,TCP,close,1,HTTP,1275,2088
29/03/2022,17:10:09,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,124,672
29/03/2022,17:10:10,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:10:10,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,62,348
29/03/2022,17:10:13,notice,10.0.2.100,213.57.25.76,443,TCP,close,1,HTTPS,1129,7204
29/03/2022,17:10:15,notice,10.0.2.100,212.55.187.16,443,TCP,close,1,HTTPS,144860,5054852
29/03/2022,17:10:17,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:10:17,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:10:18,notice,10.0.2.101,52.12.229.96,443,TCP,timeout,1,HTTPS,52,260
29/03/2022,17:10:18,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:10:18,notice,10.0.2.101,172.217.169.14,443,TCP,close,1,HTTPS,2326,10319
29/03/2022,17:10:19,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,61,515
29/03/2022,17:10:19,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,61,539
29/03/2022,17:10:21,notice,10.0.2.101,35.163.208.27,443,TCP,close,1,HTTPS,895,3920
29/03/2022,17:10:26,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,61,325
29/03/2022,17:10:28,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,122,650
29/03/2022,17:10:28,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,61,337
29/03/2022,17:10:29,notice,10.0.2.101,52.12.229.96,443,TCP,close,1,HTTPS,2168,4422
29/03/2022,17:10:30,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:10:32,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,57,536
29/03/2022,17:10:32,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:10:40,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,78,378
29/03/2022,17:10:42,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,76,347
29/03/2022,17:10:46,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,152,718
29/03/2022,17:10:46,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,76,359
29/03/2022,17:10:50,notice,10.0.2.101,212.55.186.12,443,TCP,close,1,HTTPS,76133,2896270
29/03/2022,17:10:57,notice,10.0.2.100,212.55.187.12,443,TCP,close,1,HTTPS,77979,2637747
29/03/2022,17:11:05,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:11:05,notice,10.0.2.100,142.250.185.170,443,TCP,close,1,HTTPS,98503,4210711
29/03/2022,17:11:05,notice,10.0.2.100,142.250.185.131,443,TCP,timeout,1,HTTPS,52,260
29/03/2022,17:11:05,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:11:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:11:08,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,135,670
29/03/2022,17:11:08,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,324
29/03/2022,17:11:08,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,336
29/03/2022,17:11:08,notice,10.0.2.101,34.120.208.123,443,TCP,close,1,HTTPS,9879,1769
29/03/2022,17:11:09,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:11:10,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,124,672
29/03/2022,17:11:13,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,76,0
29/03/2022,17:11:14,notice,10.0.2.100,212.55.187.12,443,TCP,close,1,HTTPS,36220,1050103
29/03/2022,17:11:14,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,219,1077
29/03/2022,17:11:14,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,76,502
29/03/2022,17:11:14,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,76,502
29/03/2022,17:11:14,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,89,402
